Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
6527148940,"Jan 15, 2022, 1:01:46 PM",Lavender fields in Provence,Virtual Ride,,3050,24.04,175.0,90,false,,Specialized Secteur,activities/6940321674.fit.gz,,10.0,3050.0,3050.0,24048.1,15.796,7.885,241.0,144.0,573.6,734.0,6.3,0.4,,,94.0,81.0,,156.0,,205.0,687.0,,,90.0,625000.0,,,,,,,,219.0,3051.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,7.885,0.0,,,,,,,,,,,,,,,,,,,,,media/ee5e7fa7-6c08-46b5-8be1-5d5a00720773.jpg
6517735953,"Jan 13, 2022, 4:35:28 PM",The Elements of Style by bigmuflon,Virtual Ride,,1144,7.99,147.0,6,false,,Specialized Secteur,activities/6930262489.fit.gz,,10.0,1144.0,1144.0,7997.7,9.276,6.991,0.0,,,,0.0,0.0,,,100.0,82.0,,112.0,,169.0,182.0,,,6.0,166000.0,,,,,,,,157.0,1145.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,6.991,0.0,,,,,,,,,,,,,,,,,,,,,""
6502044337,"Jan 10, 2022, 3:49:18 PM",The Elements of Style by bigmuflon,Virtual Ride,,2310,19.39,174.0,45,false,,Specialized Secteur,activities/6913560407.fit.gz,,10.0,2310.0,2310.0,19393.4,10.192,8.395,0.0,,,,0.0,0.0,,,101.0,83.0,,147.0,,177.0,449.0,,,45.0,409000.0,,,,,,,,187.0,2311.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.395,0.0,,,,,,,,,,,,,,,,,,,,,""
6482154538,"Jan 6, 2022, 3:18:08 PM",1 min. X 5 X 3 Intervals,Virtual Ride,,3599,31.14,181.0,130,false,,Specialized Secteur,activities/6892197299.fit.gz,,10.0,3599.0,3599.0,31143.2,10.24,8.653,0.0,,,,0.0,0.0,,,97.0,79.0,,157.0,,190.0,753.0,,,130.0,685000.0,,,,,,,,203.0,3600.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.653,0.0,,,,,,,,,,,,,,,,,,,,,""
6471880345,"Jan 4, 2022, 3:24:38 PM",6x4 at 95%of FTP - Intervals,Virtual Ride,,2639,21.85,176.0,74,false,,Specialized Secteur,activities/6881235465.fit.gz,,10.0,2639.0,2639.0,21853.6,9.322,8.281,0.0,,,,0.0,0.0,,,94.0,84.0,,154.0,,170.0,493.0,,,74.0,449000.0,,,,,,,,183.0,2640.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.281,0.0,,,,,,,,,,,,,,,,,,,,,""
6466755458,"Jan 3, 2022, 3:17:34 PM",1.1. | New Year's Starter,Virtual Ride,,1811,13.83,153.0,11,false,,Specialized Secteur,activities/6875733240.fit.gz,,10.0,1811.0,1811.0,13835.6,8.756,7.64,0.0,,,,0.0,0.0,,,94.0,82.0,,121.0,,142.0,281.0,,,11.0,256000.0,,,,,,,,143.0,1812.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,7.64,0.0,,,,,,,,,,,,,,,,,,,,,""
6334506838,"Dec 2, 2021, 3:58:33 PM",Lavender fields in Provence,Virtual Ride,,1324,10.02,167.0,30,false,,Specialized Secteur,activities/6732867451.fit.gz,,10.0,1324.0,1324.0,10026.2,15.106,7.573,119.0,32.0,573.6,674.2,6.2,0.9,,,97.0,82.0,,150.0,,216.0,314.0,,,30.0,286000.0,,,,,,,,229.0,1325.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,7.573,0.0,,,,,,,,,,,,,,,,,,,,,media/679ebe67-5069-4162-98a8-58ef2514e5a5.jpg
6286524460,"Nov 21, 2021, 8:00:00 AM"," tried a race on rouvy, almost died. BASEL | The Digital Swiss 5",Virtual Ride,,4769,42.48,185.0,195,false,,Specialized Secteur,activities/6681346062.fit.gz,,10.0,4769.0,4769.0,42487.8,15.306,8.909,193.0,193.0,256.8,271.4,5.9,0.0,,,98.0,80.0,,166.0,,202.0,1061.0,,,195.0,965000.0,,,,,7.0,,,209.0,4770.0,0.0,152.0,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.909,53.9,,,,,,,,,,,,,,,,,,,,,media/d059726e-9b04-4ddc-b6e3-101dc5ab0850.jpg
6286290596,"Nov 21, 2021, 7:57:33 AM",Warm Up - BASEL | The Digital Swiss 5,Virtual Ride,,125,0,106.0,0,false,,Specialized Secteur,activities/6681094198.fit.gz,,10.0,125.0,125.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,68.0,60.0,,95.0,,96.0,13.0,,,0.0,12000.0,,,,,,,,88.0,126.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
6243945654,"Nov 11, 2021, 4:09:21 PM",Lavender fields in Provence,Virtual Ride,,4001,34.00,170.0,102,false,,Specialized Secteur,activities/6635799784.fit.gz,,10.0,4001.0,4001.0,33999.1,15.868,8.498,281.0,263.0,573.6,734.0,6.7,0.1,,,99.0,84.0,,152.0,,205.0,900.0,,,102.0,819000.0,,,,,,,,215.0,4002.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.498,0.0,,,,,,,,,,,,,,,,,,,,,media/1de46f21-ef21-4f92-8401-bbd1b7d8a2f4.jpg
6197467959,"Nov 1, 2021, 3:41:18 PM",GCN 30 HIIT Fat Burn,Virtual Ride,,1860,15.43,162.0,35,false,,Specialized Secteur,activities/6586081773.fit.gz,,10.0,1860.0,1860.0,15435.7,9.966,8.299,0.0,,,,0.0,0.0,,,105.0,88.0,,146.0,,187.0,371.0,,,35.0,338000.0,,,,,,,,189.0,1861.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.299,0.0,,,,,,,,,,,,,,,,,,,,,""
6186468107,"Oct 30, 2021, 9:40:20 AM",Tour De France 2021 | Changé-Espace Mayenne,Virtual Ride,,3285,26.96,172.0,97,false,,Specialized Secteur,activities/6574289796.fit.gz,,10.0,3285.0,3285.0,26962.0,16.562,8.208,325.0,287.0,46.2,125.6,10.2,0.1,,,102.0,88.0,,154.0,,222.0,800.0,,,97.0,728000.0,,,,,,,,232.0,3286.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.208,0.0,,,,,,,,,,,,,,,,,,,,,media/fb4accc4-925e-4c2e-ad37-26b21b0206f7.jpg
6179248613,"Oct 28, 2021, 3:14:35 PM",Beverly Hills,Virtual Ride,,3306,22.45,168.0,86,false,,Specialized Secteur,activities/6566598387.fit.gz,,10.0,3306.0,3306.0,22449.2,19.372,6.79,467.0,367.0,75.6,414.0,15.9,0.4,,,100.0,86.0,,152.0,,223.0,809.0,,,86.0,736000.0,,,,,,,,233.0,3307.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,6.79,0.0,,,,,,,,,,,,,,,,,,,,,media/ee875de9-c088-46d1-9736-5319ad19d9fb.jpg
6174520628,"Oct 27, 2021, 3:21:00 PM",The Elements of Style by bigmuflon,Virtual Ride,,2310,19.84,169.0,30,false,,Specialized Secteur,activities/6561587351.fit.gz,,10.0,2310.0,2310.0,19841.8,10.214,8.59,0.0,,,,0.0,0.0,,,106.0,84.0,,138.0,,181.0,459.0,,,30.0,418000.0,,,,,,,,190.0,2311.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.59,0.0,,,,,,,,,,,,,,,,,,,,,""
6165050118,"Oct 25, 2021, 3:51:18 PM",FTP Test 5 minute warmup,Virtual Ride,,1805,15.43,176.0,45,false,,Specialized Secteur,activities/6551565691.fit.gz,,7.5,1805.0,1805.0,15438.4,10.094,8.553,0.0,,,,0.0,0.0,,,101.0,85.0,,152.0,,200.0,396.0,,,45.0,360000.0,,,,,,,,216.0,1806.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.553,0.0,,,,,,,,,,,,,,,,,,,,,""
6136527560,"Oct 19, 2021, 2:50:47 PM",Lavender fields in Provence,Virtual Ride,,3973,34.00,169.0,114,false,,Specialized Secteur,activities/6521262757.fit.gz,,7.5,3973.0,3973.0,33999.1,16.502,8.558,281.0,263.0,573.6,734.0,6.5,0.1,,,98.0,83.0,,155.0,,209.0,914.0,,,114.0,831000.0,,,,,,,,217.0,3974.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.558,0.0,,,,,,,,,,,,,,,,,,,,,media/93be94e9-7c35-4720-9d53-7e775422fa73.jpg
6120548581,"Oct 16, 2021, 6:15:38 AM",First hundred ,Ride,,19031,108.24,179.0,236,false,,Cube Agree C:62 Race,activities/6504279654.fit.gz,,7.5,19031.0,15670.0,108240.3,10.8,6.907,103.8,224.0,-8.1,12.7,7.0,0.0,,,120.0,73.0,,142.0,,104.0,3372.0,,,236.0,,,,,,6.0,,,,,0.0,413.0,0.0,,1.0,,1634364032.0,2.0,9.7,9.2,6.3,0.79,1021.8,1.6,1.9,223.0,0.0,1634364672.0,1634402816.0,0.38,9711213.0,,0.0,,0.72,16093.0,0.0,270.8,,,,0.0,5.688,3111.9,,,,,,,,,,,,,,,,,,,,,media/6303b682-302c-4df7-81e1-c55bb049752a.jpg|media/7df5554b-cc79-4454-aae4-b3a7424545f1.jpg|media/c33b7336-fe83-43aa-8ab6-4f2bf55aa26e.jpg|media/26bbb502-7379-40b0-ae3e-81dc6e389407.jpg|media/c6e08695-e773-4b85-ada7-0b16fba63c8b.jpg
6102626828,"Oct 12, 2021, 2:25:04 PM",Lavender fields in Provence,Virtual Ride,,4055,34.00,166.0,98,false,,Specialized Secteur,activities/6485345020.fit.gz,,7.5,4055.0,4055.0,33999.5,16.3,8.385,281.0,263.0,573.6,734.0,6.5,0.1,,,101.0,85.0,,151.0,,201.0,897.0,,,98.0,816000.0,,,,,6.0,,,212.0,4056.0,0.0,107.0,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.385,,,,,,,,,,,,,,,,,,,,,,media/d42732a5-0b60-4f8d-b003-4b0567c6e797.jpg
6102314423,"Oct 12, 2021, 2:16:15 PM",Bit off more than I can chew so bailed Granfondo Stelvio Santini 2020,Virtual Ride,,441,1.59,158.0,10,false,,Specialized Secteur,activities/6485013980.fit.gz,,7.5,441.0,441.0,1593.8,5.0,3.614,103.0,0.6,1263.8,1366.2,12.0,6.4,,,96.0,88.0,,149.0,,281.0,135.0,,,10.0,123000.0,,,,,,,,276.0,442.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,3.614,,,,,,,,,,,,,,,,,,,,,,media/ebbf4a38-22ea-46d9-971f-30cc011f461e.jpg
6072602102,"Oct 6, 2021, 2:34:57 PM",La Vuelta 2021 | Stage 6 - Cullera,Virtual Ride,,2190,20.43,174.0,68,false,,Specialized Secteur,activities/6453586577.fit.gz,,7.5,2190.0,2190.0,20429.3,13.7,9.328,85.0,89.0,0.6,27.2,11.9,0.0,,,102.0,85.0,,158.0,,233.0,559.0,,,68.0,509000.0,,,,,,,,237.0,2191.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,9.328,,,,,,,,,,,,,,,,,,,,,,media/1b94b415-7c58-4a8d-8d14-3e96994f116b.jpg
6062891127,"Oct 4, 2021, 3:21:50 PM",La Vuelta 2021 | Stage 2 - Villafruela,Virtual Ride,,3404,30.20,174.0,95,false,,Specialized Secteur,activities/6443360329.fit.gz,,7.5,3404.0,3404.0,30199.3,16.7,8.872,196.0,244.0,804.4,930.0,8.5,-0.2,,,103.0,85.0,,155.0,,205.0,766.0,,,95.0,697000.0,,,,,4.0,,,216.0,3405.0,0.0,37.0,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,8.872,,,,,,,,,,,,,,,,,,,,,,media/b8f4060a-1cc7-48ba-bee3-6547f9d11771.jpg
6051713047,"Oct 2, 2021, 8:17:06 AM",Morning Ride,Ride,,11405,67.74,,,false,,Cube Agree C:62 Race,activities/6051713047.fit,,7.5,11405.0,9642.0,67746.8,12.0,7.026,165.0,143.0,-32.4,34.0,36.6,0.1,,,,,,,,113.0,1219.0,,14.0,,,,,,,,,,,,,,0.0,,1.0,,1633161600.0,2.0,12.2,12.2,11.4,0.95,1009.7,6.0,9.8,189.0,0.0,1633153664.0,1633195136.0,0.87,9711213.0,,0.0,,0.82,16093.0,1.0,313.1,,,,0.0,5.94,,,,,,,,,,,,,,,,,,,,,,""
6112260834,"Oct 2, 2021, 7:57:28 AM",Morning Ride,Ride,,12537,65.87,177.0,151,false,,Cube Agree C:62 Race,activities/6495513858.tcx.gz,,7.5,12537.0,12537.0,65875.9,11.2,5.255,245.2,252.6,-25.6,32.4,14.4,0.0,,,123.0,76.0,,129.0,,83.0,2139.0,,,151.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,9711213.0,,,,,,,,,,,0.0,5.255,0.0,,,,,,,,,,,,,,,,,,,,,""
6033309959,"Sep 28, 2021, 3:01:26 PM",Peajes - CEC 2020 ,Virtual Ride,,5020,33.50,177.0,140,false,,Specialized Secteur,activities/6412287315.fit.gz,,7.5,5020.0,4927.0,33499.1,20.1,6.799,641.0,708.0,2131.6,2553.6,19.8,-0.2,,,118.0,83.0,,156.0,,209.0,1130.0,,,140.0,1028000.0,,,,,7.0,,,222.0,5021.0,0.0,157.0,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,6.673,,,,,,,,,,,,,,,,,,,,,,media/0449fd70-d3f8-4820-8364-a2c2300fd6b0.jpg
6021709517,"Sep 26, 2021, 8:59:24 AM",Morning Ride,Ride,,8319,41.90,166.0,73,false,,Cube Agree C:62 Race,activities/6400105172.fit.gz,,7.5,8319.0,6566.0,41900.1,11.3,6.381,60.0,189.0,-4.7,18.7,6.8,0.0,,,114.0,73.0,,136.0,,91.0,1378.0,,,73.0,,,,,,,,,,,,,0.0,,1.0,,1632643200.0,2.0,16.6,16.7,15.0,0.9,1013.4,3.4,4.6,192.0,0.0,1632634624.0,1632677632.0,0.68,9711213.0,,0.0,,0.57,16093.0,1.0,284.7,,,,0.0,5.037,764.9,,,,,,,,,,,,,,,,,,,,,""
6012279482,"Sep 24, 2021, 3:35:48 PM",Cura Nuova - Potassa,Virtual Ride,"",4000,29.59,169.0,116,false,"",Specialized Secteur,activities/6390189213.fit.gz,,7.5,4000.0,4000.0,29594.3,19.2,7.399,427.0,345.0,37.4,218.0,17.9,0.3,,,106.0,81.0,,155.0,,202.0,886.0,,,116.0,806000.0,,,,,,,,223.0,4001.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,7.399,,,,,,,,,,,,,,,,,,,,,,media/3f127524-0ba1-46c7-bef6-fcd79206b122.jpg
5996484492,"Sep 21, 2021, 3:10:02 PM",Cura Nuova - Potassa,Virtual Ride,"",3920,29.59,171.0,116,false,"",Specialized Secteur,activities/6373644263.fit.gz,,7.5,3920.0,3920.0,29594.0,19.8,7.549,427.0,345.0,37.4,218.0,16.8,0.3,,,103.0,85.0,,157.0,,210.0,906.0,,,116.0,824000.0,,,,,,,,224.0,3921.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,7.549,,,,,,,,,,,,,,,,,,,,,,media/52c6ddf4-6dd7-4b34-90cb-a0a539213169.jpg
5986450950,"Sep 19, 2021, 1:00:27 PM",Afternoon Ride - and to crank the handle for the water crossing,Ride,,8572,49.27,178.0,96,false,,Cube Agree C:62 Race,activities/6363104999.fit.gz,,7.5,8572.0,7043.0,49278.4,13.5,6.997,41.6,107.0,-3.5,6.1,5.1,0.0,,,132.0,75.0,,140.0,,108.0,1552.0,,,96.0,,,,,,,,,,,0.0,,0.0,,1.0,,1632056448.0,3.0,19.6,19.6,13.9,0.7,1014.7,2.6,2.8,76.0,0.0,1632029184.0,1632073856.0,0.46,9711213.0,,0.0,,0.99,16093.0,3.0,292.2,,,,0.0,5.749,643.4,,,,,,,,,,,,,,,,,,,,,media/1d5854ba-2220-4a37-9fca-18baa7725be8.jpg
5969996572,"Sep 16, 2021, 2:26:23 PM",Cow Creek,Virtual Ride,"",2979,28.27,171.0,87,false,"",Specialized Secteur,activities/6345831453.fit.gz,,,2979.0,2979.0,28278.7,15.6,9.493,81.0,252.0,251.8,456.4,6.0,-0.6,,,98.0,82.0,,155.0,,190.0,622.0,,,87.0,566000.0,,,,,,,,200.0,2980.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,9.493,,,,,,,,,,,,,,,,,,,,,,media/6288595e-19c4-4f43-a3c6-16c3e8119655.jpg
5959555200,"Sep 14, 2021, 2:43:18 PM",Lipno Lake,Virtual Ride,"",5629,39.66,169.0,160,false,"",Specialized Secteur,activities/6334933884.fit.gz,,,5629.0,5629.0,39666.3,20.1,7.047,563.0,579.0,820.0,1028.2,17.0,0.0,,,102.0,85.0,,155.0,,176.0,1090.0,,,160.0,991000.0,,,,,,,,188.0,5630.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,7.047,,,,,,,,,,,,,,,,,,,,,,media/caba06e0-16f5-42a5-bf03-859befc1e278.jpg
5954358629,"Sep 13, 2021, 3:32:08 PM",Went virtual for a hill. Passo Croce D’aune-Feltre (BL-Italy),Virtual Ride,"",3995,22.05,177.0,156,false,"",Specialized Secteur,activities/6329504201.fit.gz,,,3995.0,3995.0,22049.3,20.1,5.519,597.0,488.0,486.8,1012.4,14.7,0.5,,,101.0,85.0,,164.0,,212.0,926.0,,,156.0,842000.0,,,,,5.0,,,221.0,3996.0,0.0,72.0,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,0.0,5.519,,,,,,,,,,,,,,,,,,,,,,media/430ef28d-32b7-4663-a56f-0e73e2e9001e.jpg
5903238046,"Sep 4, 2021, 7:45:19 AM",Saturday spin before the weather comes in,Ride,"",13356,72.65,181.0,256,false,"",Cube Agree C:62 Race,activities/6275972920.fit.gz,,,13356.0,11158.0,72650.2,12.6,6.511,79.2,235.0,-5.0,6.6,8.1,0.0,,,154.0,74.0,,150.0,,94.0,2713.0,,,256.0,,,,,,,,,,,0.0,,0.0,,1.0,,1630738816.0,1.0,13.3,13.3,9.9,0.8,1019.1,4.9,7.6,68.0,0.0,1630731648.0,1630779904.0,0.92,9711213.0,,0.0,,0.21,16093.0,1.0,284.1,,,,0.0,5.44,792.6,,,,,,,,,,,,,,,,,,,,,""
5888683957,"Sep 1, 2021, 4:02:10 PM",Free 45 mins to squeeze some pasta burn inIRONMAN SUPERSEAL Sprint,Virtual Ride,"",2184,19.99,175.0,73,false,"",Specialized Secteur,activities/6260768116.fit.gz,,,2184.0,2184.0,19998.8,10.9,9.157,33.0,34.0,1.2,7.4,2.8,0.0,,,119.0,86.0,,160.0,,213.0,512.0,,,73.0,466000.0,,,,,4.0,,,217.0,2185.0,0.0,24.0,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,,9.157,,,,,,,,,,,,,,,,,,,,,,media/c8e9d741-2012-4eda-900e-5619f8ab0dd4.jpg
5877780401,"Aug 30, 2021, 3:44:42 PM",IRONMAN SUPERSEAL Sprint burning pasta,Virtual Ride,"",2242,19.99,175.0,75,false,"",Specialized Secteur,activities/6249415737.fit.gz,,,2242.0,2242.0,19998.9,10.7,8.92,33.0,34.0,1.2,7.4,2.9,0.0,,,104.0,88.0,,160.0,,199.0,489.0,,,75.0,445000.0,,,,,5.0,,,201.0,2243.0,0.0,40.0,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,,8.92,,,,,,,,,,,,,,,,,,,,,,media/206f9784-ae7d-4229-a14f-bb74c3ee8846.jpg
5771201440,"Aug 10, 2021, 2:31:50 PM",Afternoon Ride,Ride,"",7129,44.26,,,false,"",Cube Agree C:62 Race,activities/5771201440.fit,,,7129.0,6548.0,44260.3,12.2,6.759,80.0,77.0,-1.2,10.0,33.0,0.0,,,,,,,,104.0,757.0,,22.0,,,,,,,,,,,,,,0.0,,1.0,,1628604032.0,1.0,19.7,19.8,15.9,0.79,1016.5,5.5,6.8,257.0,0.0,1628569216.0,1628623104.0,0.08,9711213.0,,0.0,,0.24,16093.0,4.0,340.5,,,,,6.208,,,,,,,,,,,,,,,,,,,,,,""
5770209660,"Aug 10, 2021, 2:31:26 PM",Safe to say the Garmin's map had trouble with today's outdoor cycle,Virtual Ride,"",7120,44.75,170.0,54,false,,,activities/6136796712.fit.gz,,,7120.0,7120.0,44757.3,11.1,6.286,101.6,153.0,-21.0,42.0,29.8,-0.1,,,132.0,66.0,,129.0,,,1281.0,,,54.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.286,,,,,,,,,,,,,,,,,,,,,,""
5751476560,"Aug 7, 2021, 7:19:48 AM",IRONMAN SUPERSEAL Sprint,Virtual Ride,"",2210,19.99,170.0,71,false,"",Specialized Secteur,activities/6117160788.fit.gz,,,2210.0,2210.0,19998.9,10.5,9.049,33.0,34.0,1.2,7.4,2.7,0.0,,,96.0,82.0,,160.0,,206.0,500.0,,,71.0,455000.0,,,,,,,,208.0,2211.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,,9.049,,,,,,,,,,,,,,,,,,,,,,media/5c01322c-83f9-4d53-83c8-8f5a78be4566.jpg
5743826370,"Aug 5, 2021, 2:46:20 PM",Afternoon Ride - exploring locally,Ride,"",6275,41.31,166.0,90,false,"",Cube Agree C:62 Race,activities/6109146422.fit.gz,,,6275.0,5985.0,41311.7,10.7,6.903,23.4,88.0,-3.5,4.6,4.0,0.0,,,120.0,72.0,,141.0,,103.0,1294.0,,,90.0,,,,,,4.0,,,,,0.0,66.0,0.0,,1.0,,1628172032.0,3.0,21.5,21.5,14.3,0.63,1007.0,3.3,6.1,197.0,0.0,1628136832.0,1628191744.0,0.91,9711213.0,,0.0,,0.99,16093.0,3.0,343.9,,,,,6.584,1025.1,,,,,,,,,,,,,,,,,,,,,media/198c62b2-3d63-4e99-ac31-adca80c243cc.jpg|media/c882f862-f88b-464d-bec6-73f4f1779340.jpg
5732401942,"Aug 3, 2021, 2:36:27 PM",Caves Route,Virtual Ride,"",3028,26.28,164.0,68,false,"",Specialized Secteur,activities/6097236291.fit.gz,,,3028.0,3028.0,26285.1,16.4,8.681,211.0,247.0,-40.6,100.6,7.2,-0.1,,,102.0,87.0,,149.0,,205.0,683.0,,,68.0,621000.0,,,,,,,,215.0,3029.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,,8.681,,,,,,,,,,,,,,,,,,,,,,media/0a0a1f60-9543-41f6-9a7a-7985e2b4a48f.jpg
5726937532,"Aug 2, 2021, 3:11:25 PM",North Applegate,Virtual Ride,"",2440,19.45,167.0,62,false,"",Specialized Secteur,activities/6091536468.fit.gz,,,2440.0,2360.0,19450.7,14.4,8.242,225.0,167.0,319.2,408.8,13.3,0.3,,,104.0,83.0,,153.0,,222.0,572.0,,,62.0,520000.0,,,,,,,,224.0,2441.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,,7.972,,,,,,,,,,,,,,,,,,,,,,media/861d817b-33fe-4c8b-8067-d3db505cfc48.jpg
5706463355,"Jul 29, 2021, 2:58:46 PM",rouvy trial Tour de France 2014 - Stage1 - Pt6,Virtual Ride,"",2643,19.66,175.0,106,false,"",Specialized Secteur,activities/6069850977.fit.gz,,,2643.0,2628.0,19665.9,19.4,7.483,320.0,384.0,101.0,414.0,15.7,-0.3,,,105.0,85.0,,165.0,,218.0,629.0,,,106.0,572000.0,,,,,6.0,,,231.0,2644.0,0.0,69.0,0.0,,1.0,,,,,,,,,,,,,,,,9711217.0,,,,,,,,,,,,7.441,,,,,,,,,,,,,,,,,,,,,,media/73cc8ff0-23f1-498d-a7ab-b876c1221104.jpg
5684766358,"Jul 25, 2021, 7:57:44 AM","Second day of bike tour, Oude Tonge to Home!",Ride,"",19382,79.56,169.0,198,false,"",Specialized Secteur,activities/6047153156.fit.gz,,,19382.0,12202.0,79564.6,9.9,6.521,115.1,163.0,-4.0,17.1,5.1,0.0,,,110.0,66.0,,143.0,,91.0,2922.0,,,198.0,,,,,,5.0,,,,,0.0,220.0,0.0,,1.0,,1627196416.0,2.0,18.9,19.2,17.1,0.89,1008.0,3.5,6.3,193.0,0.0,1627185536.0,1627242240.0,0.56,9711217.0,,0.0,,0.85,16093.0,1.0,337.6,,,,,4.105,2227.8,,,,,,,,,,,,,,,,,,,,,media/3f3b2ea5-67c1-4922-aacd-28218f1cdaaf.jpg|media/6c0b1957-8218-42b9-8e7a-2a57bbd2443e.jpg|media/673629ac-7689-453f-bd3e-c28b91dda670.jpg|media/7e553264-1c11-49df-b76a-eebfd7caf565.jpg|media/e66f81eb-c152-4d03-8503-4aa95e309a25.jpg|media/c7a623f4-5673-447f-a154-b89bb63b6080.jpg
